lat prs annmn cos sin
1 1 -3.336614 -0.2086495 -0.3805979
2 1 -3.097104 -0.1174726 -0.3820791
3 1 -2.849556 -0.07544533 -0.5373716
4 1 -2.620696 -0.8413351 -0.6715266
5 1 -2.095304 -0.4144001 -0.3329645
6 1 -1.832974 -0.3194816 -0.2551296
7 1 -1.937883 -0.4593568 1.185496
8 1 -1.420178 -0.4179209 1.983254
9 1 -1.29397 -0.7433691 2.804437
10 1 -0.5435218 -1.178277 3.400718
11 1 -0.2624488 -1.339885 3.212736
12 1 0.1246919 -0.8305606 3.720149
13 1 0.135805 0.330135 4.242167
14 1 -0.2472497 1.117841 4.338012
15 1 -1.197979 1.342081 4.347357
1 2 -3.629209 -0.5543777 -0.3997476
2 2 -3.344826 -0.2242147 -0.3621117
3 2 -2.96906 -0.207581 -0.4117383
4 2 -2.923156 -0.6949362 -0.6664905
5 2 -2.546385 -1.360159 -0.8104532
6 2 -2.186737 -0.6117972 -0.523878
7 2 -2.265646 -0.7690901 0.5965225
8 2 -1.495208 -0.7157194 1.971962
9 2 -1.286259 -1.085843 2.891666
10 2 -0.5344383 -1.079301 3.213307
11 2 0.06518757 -1.077569 3.523991
12 2 0.1522345 -0.3029368 4.039383
13 2 0.3762256 0.268132 4.529786
14 2 0.2372089 1.196815 4.727802
15 2 -0.4209038 2.318712 5.329818
1 3 -3.777065 -0.578117 -0.445164
2 3 -3.415695 -0.3608463 -0.4359726
3 3 -3.044611 -0.2737563 -0.3141416
4 3 -2.923964 -0.480052 -0.514329
5 3 -2.873251 -1.279533 -0.6226343
6 3 -1.916314 -0.5627912 -0.08054537
7 3 -1.451517 0.6602866 0.2022059
8 3 -1.541469 -0.8269692 1.899545
9 3 -1.168023 -1.275559 2.888313
10 3 -0.4847569 -1.08466 3.28027
11 3 0.08062584 -1.018606 3.801614
12 3 0.2850263 0.03445803 4.197142
13 3 0.6418951 0.6883445 4.292134
14 3 0.489874 1.733835 5.604584
15 3 -0.3214984 2.739974 5.725461
1 4 -3.842775 -0.6195692 -0.5043092
2 4 -3.686435 -0.549616 -0.5291061
3 4 -3.260855 -0.1776836 -0.2459294
4 4 -2.887592 -0.3584288 -0.4303679
5 4 -2.65431 -0.6140829 -0.4172382
6 4 -2.053176 -0.4917269 -0.1029164
7 4 -0.7382092 0.8691796 -0.9468412
8 4 -1.089726 -0.7673546 1.989103
9 4 -1.05287 -0.7182121 2.852795
10 4 -0.4334536 -0.6611262 3.197393
11 4 0.2219499 -0.7159361 4.01807
12 4 0.3093044 -0.1996243 4.376627
13 4 0.9552468 1.328421 4.427598
14 4 0.6267322 1.902413 5.989658
15 4 -0.2693389 2.530295 6.365315
1 5 -3.924671 -0.5963568 -0.587408
2 5 -3.749544 -0.5547056 -0.5446881
3 5 -3.384089 -0.2575397 -0.3632062
4 5 -2.977685 -0.155077 -0.2790923
5 5 -2.930889 -0.6614756 -0.6812437
6 5 -2.401627 -0.3608678 -0.3292731
7 5 -0.3513493 1.225582 -0.09529328
8 5 -0.7252088 -0.7555789 2.202057
9 5 -0.6238276 -0.4777989 3.382966
10 5 -0.4372685 -0.1717685 3.624361
11 5 0.3461236 -0.2457748 4.128337
12 5 0.7611368 -0.1273635 4.511344
13 5 1.456796 0.8828007 4.563671
14 5 0.8636644 1.776313 6.152095
15 5 0.002226774 2.415106 6.614101
1 6 -3.983126 -0.7048836 -0.684481
2 6 -3.86424 -0.6464362 -0.5406887
3 6 -3.463216 -0.1874024 -0.3103089
4 6 -3.224988 -0.2775974 0.1572224
5 6 -2.933434 -0.4002341 -0.5916125
6 6 -2.404049 -0.1990213 -0.2886931
7 6 -0.6845819 0.4292156 0.4940449
8 6 -0.6588076 -1.18385 2.458668
9 6 -0.328463 -0.8191263 3.919039
10 6 -0.05078352 -0.2218675 4.15318
11 6 0.4376216 0.6014966 4.456008
12 6 1.113215 0.1479484 4.605942
13 6 1.793065 0.8784834 4.638161
14 6 0.5986385 2.546933 6.788025
15 6 0.004388648 2.802747 6.918321
1 7 -4.099624 -0.9328597 -0.8311477
2 7 -4.033747 -0.6418694 -0.4573867
3 7 -3.613004 -0.3890845 -0.3928828
4 7 -3.501162 -0.5872779 0.1856012
5 7 -3.305877 -0.8259487 -0.5554139
6 7 -2.386016 0.0001935958 -0.4480553
7 7 -1.61338 -0.5380497 0.5139019
8 7 -0.7109765 -1.002073 1.903013
9 7 -0.003880713 -0.4648606 4.089614
10 7 0.1680903 0.2071577 5.077456
11 7 0.6315286 2.764103 4.922909
12 7 1.139389 0.7155553 4.903153
13 7 2.053181 1.348484 4.769816
14 7 2.509733 0.5638875 5.234575
15 7 0.1224121 3.103259 7.229653
